type;timestamp;packetLoss;isp;ping_jitter;ping_latency;ping_low;ping_high;download_bandwidth;download_bytes;download_elapsed;download_latency_iqm;download_latency_low;download_latency_high;download_latency_jitter;upload_bandwidth;upload_bytes;upload_elapsed;upload_latency_iqm;upload_latency_low;upload_latency_high;upload_latency_jitter;interface_internalIp;interface_name;interface_macAddr;interface_isVpn;interface_externalIp;server_id;server_host;server_port;server_name;server_location;server_country;server_ip;result_id;result_url;result_persisted
result;2022-08-17T22:55:37Z;0.0;CETIN a.s.;0.271;6.554;6.389;6.911;15155675;62315458;4117;13.519;6.363;29.446;1.731;3204658;18897064;6032;208.164;31.822;747.113;71.351;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;0f29edf1-3d1f-43a1-aaa2-5461faf5b336;https://www.speedtest.net/result/c/0f29edf1-3d1f-43a1-aaa2-5461faf5b336;True
result;2022-08-17T22:56:35Z;0.0;CETIN a.s.;0.212;6.749;6.466;6.894;15189929;62431228;4117;13.155;6.409;23.993;1.589;3088929;11552480;3730;192.558;20.959;359.13;65.156;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;1f99eb69-bd67-47d0-b434-f7dbd4c66239;https://www.speedtest.net/result/c/1f99eb69-bd67-47d0-b434-f7dbd4c66239;True
result;2022-08-17T22:57:40Z;0.0;CETIN a.s.;0.123;6.519;6.224;6.656;15181958;54939494;3620;28.586;8.783;273.85;40.009;3163133;26706964;8536;123.342;6.129;283.003;32.149;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;9414cb5d-e6ee-4eb3-9248-16c3dc3a8055;https://www.speedtest.net/result/c/9414cb5d-e6ee-4eb3-9248-16c3dc3a8055;True
result;2022-08-17T22:58:37Z;0.0;CETIN a.s.;0.416;6.374;6.017;6.756;15180293;57983752;3815;13.141;8.122;27.495;1.663;3168197;17370873;5511;129.813;18.67;211.418;34.694;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;906a12c3-4436-4aba-8ed2-c015b8e9872b;https://www.speedtest.net/result/c/906a12c3-4436-4aba-8ed2-c015b8e9872b;True
result;2022-08-17T22:59:38Z;0.0;CETIN a.s.;0.306;6.313;6.145;6.704;15171948;62533454;4123;13.355;6.544;24.592;1.631;3172969;21022766;6703;134.88;6.643;308.326;40.711;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;f2cdcda9-3d85-4d81-8f67-01f5fc976ce6;https://www.speedtest.net/result/c/f2cdcda9-3d85-4d81-8f67-01f5fc976ce6;True
result;2022-08-17T23:00:37Z;0.0;CETIN a.s.;0.097;6.44;6.366;6.596;15134131;63628262;4203;13.058;6.284;285.281;9.26;3122964;16929179;5513;289.685;17.242;477.215;83.14;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;82e526d3-677f-40b7-8a65-dd0efd51bff1;https://www.speedtest.net/result/c/82e526d3-677f-40b7-8a65-dd0efd51bff1;True
result;2022-08-17T23:01:38Z;0.0;CETIN a.s.;0.181;6.437;6.241;6.608;15184374;62616218;4128;13.088;6.678;24.001;1.415;3250093;21365759;6802;211.454;22.264;435.864;69.434;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;3c7e0d9b-115e-4205-9f92-6d0185aa4805;https://www.speedtest.net/result/c/3c7e0d9b-115e-4205-9f92-6d0185aa4805;True
result;2022-08-17T23:02:35Z;0.0;CETIN a.s.;0.32;6.586;6.006;6.862;15125940;62123990;4102;13.211;6.48;26.433;1.293;3123327;12837084;4132;177.927;18.619;418.743;59.766;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;1b3cdc5b-46b5-4c80-8085-67d4e9d12cd0;https://www.speedtest.net/result/c/1b3cdc5b-46b5-4c80-8085-67d4e9d12cd0;True
result;2022-08-17T23:03:35Z;0.0;CETIN a.s.;0.197;6.367;6.159;6.577;15173795;62367730;4112;13.157;6.285;23.76;1.516;3111134;12702571;4120;125.368;18.289;411.347;39.52;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;1fc33752-417c-43a4-91df-8b7f25b01409;https://www.speedtest.net/result/c/1fc33752-417c-43a4-91df-8b7f25b01409;True
result;2022-08-17T23:04:35Z;0.0;CETIN a.s.;0.179;6.455;6.244;6.653;15179439;62303214;4105;13.016;6.231;24.331;1.888;3112083;12174792;3912;209.104;14.019;467.375;69.075;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;3b851736-a3e3-48eb-b6eb-49487911bc19;https://www.speedtest.net/result/c/3b851736-a3e3-48eb-b6eb-49487911bc19;True
result;2022-08-17T23:05:39Z;0.0;CETIN a.s.;0.075;6.38;6.294;6.52;15167729;85257254;5631;12.964;6.118;25.593;1.311;3179574;19930086;6311;173.051;6.512;296.066;58.5;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3c31792e-74f3-446f-83df-5042539d0175;https://www.speedtest.net/result/c/3c31792e-74f3-446f-83df-5042539d0175;True
result;2022-08-17T23:06:37Z;0.0;CETIN a.s.;4.907;6.425;6.068;15.484;15181809;55202960;3630;13.609;8.614;27.469;1.487;3172393;17793403;5642;138.484;18.41;227.358;41.17;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;12919791-d8f2-4694-b413-f7d81d24b5cf;https://www.speedtest.net/result/c/12919791-d8f2-4694-b413-f7d81d24b5cf;True
result;2022-08-17T23:07:38Z;0.0;CETIN a.s.;0.22;6.454;6.162;6.684;15260826;54804301;3616;64.166;8.305;521.744;55.536;3172274;22468134;7142;145.566;17.339;314.041;44.945;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;7cb6e294-bae4-494f-a33c-7aa6ea87043f;https://www.speedtest.net/result/c/7cb6e294-bae4-494f-a33c-7aa6ea87043f;True
result;2022-08-17T23:08:36Z;;CETIN a.s.;0.136;6.547;6.432;6.736;15185768;55160396;3623;13.607;8.855;262.381;10.848;3125291;15049474;4810;205.11;19.388;417.194;67.003;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;a7e4fb24-481e-46cd-b633-1b7b36a81cd0;https://www.speedtest.net/result/c/a7e4fb24-481e-46cd-b633-1b7b36a81cd0;True
result;2022-08-17T23:09:40Z;0.0;CETIN a.s.;4.111;6.41;6.149;14.213;15176937;62524742;4121;13.531;6.188;23.266;1.726;3183282;27085684;8630;108.475;36.195;274.181;25.28;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;327aaae8-c550-4631-a8e6-eceba68f8d77;https://www.speedtest.net/result/c/327aaae8-c550-4631-a8e6-eceba68f8d77;True
result;2022-08-17T23:10:36Z;0.0;CETIN a.s.;0.365;6.23;6.025;6.455;15151589;62425182;4119;14.133;7.583;288.901;9.731;3127899;13053521;4214;207.812;17.836;413.986;68.591;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;96155ef5-27e8-4f7e-8ebe-319ded6c7f39;https://www.speedtest.net/result/c/96155ef5-27e8-4f7e-8ebe-319ded6c7f39;True
result;2022-08-17T23:11:39Z;0.0;CETIN a.s.;0.043;6.444;6.413;6.481;15149718;62360470;4120;13.181;6.241;26.883;1.405;3187317;23577343;7507;198.683;22.046;384.638;66.133;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;239e603e-600a-4fc4-9633-618db1839bbc;https://www.speedtest.net/result/c/239e603e-600a-4fc4-9633-618db1839bbc;True
result;2022-08-17T23:12:36Z;0.0;CETIN a.s.;0.203;6.221;6.06;6.873;15154563;62150126;4105;13.298;6.968;24.524;1.309;3110257;13069093;4227;137.549;18.641;345.311;37.055;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;cb59a2b3-45a4-420b-99dc-f485e47d6a7f;https://www.speedtest.net/result/c/cb59a2b3-45a4-420b-99dc-f485e47d6a7f;True
result;2022-08-17T23:13:40Z;0.0;CETIN a.s.;0.089;6.281;6.172;6.451;15204794;61136630;4029;13.012;6.764;28.689;1.679;3176643;27066273;8628;135.287;17.889;331.931;38.919;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;455664c8-8cab-4524-83e6-953857e84489;https://www.speedtest.net/result/c/455664c8-8cab-4524-83e6-953857e84489;True
result;2022-08-17T23:14:35Z;0.0;CETIN a.s.;0.188;6.393;6.194;6.598;15204193;54864016;3606;13.543;8.222;29.467;1.517;3167251;11831038;3745;286.916;21.848;443.746;83.431;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;627c6f40-d7a1-4910-a645-68dae48e76b1;https://www.speedtest.net/result/c/627c6f40-d7a1-4910-a645-68dae48e76b1;True
result;2022-08-17T23:15:36Z;0.0;CETIN a.s.;0.192;6.487;6.222;6.633;15144559;62132702;4102;12.973;6.107;23.189;1.212;3179988;11506898;3623;261.636;30.417;438.549;78.996;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3eac79e0-ff77-4804-89a7-bfc86e838cc9;https://www.speedtest.net/result/c/3eac79e0-ff77-4804-89a7-bfc86e838cc9;True
result;2022-08-17T23:16:41Z;0.0;CETIN a.s.;0.083;6.408;6.194;6.524;15156832;83742818;5524;13.094;6.303;23.838;1.443;3177935;25827160;8228;220.895;20.823;451.82;72.936;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;a700f9ab-bb41-4765-85e2-49602dffdb71;https://www.speedtest.net/result/c/a700f9ab-bb41-4765-85e2-49602dffdb71;True
result;2022-08-17T23:17:35Z;0.0;CETIN a.s.;0.231;6.449;6.205;6.718;15130630;62403640;4123;13.263;6.582;259.974;8.347;3123327;11283380;3637;251.75;22.918;394.771;78.265;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;886e5680-5572-48eb-afad-dce8ac01a656;https://www.speedtest.net/result/c/886e5680-5572-48eb-afad-dce8ac01a656;True
result;2022-08-17T23:18:35Z;;CETIN a.s.;0.162;6.308;6.219;6.635;15172087;56319005;3702;13.077;8.501;24.019;1.79;3168500;12144287;3832;269.937;14.098;432.954;78.629;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;25006b12-3fab-4b19-b7c2-c54f912fe211;https://www.speedtest.net/result/c/25006b12-3fab-4b19-b7c2-c54f912fe211;True
result;2022-08-17T23:19:36Z;0.0;CETIN a.s.;0.378;6.421;6.082;6.697;15157869;63703766;4205;13.227;6.684;23.436;1.264;3127766;13210017;4247;210.257;18.064;342.853;67.993;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;102cf80d-8716-4a07-b95d-31515e1320c7;https://www.speedtest.net/result/c/102cf80d-8716-4a07-b95d-31515e1320c7;True
result;2022-08-17T23:20:42Z;0.0;CETIN a.s.;0.255;6.368;6.214;6.744;15177486;93986678;6211;13.118;6.385;28.945;1.62;3179448;26040282;8305;172.459;25.499;340.343;56.627;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;8ebe10b2-cc1c-46a9-96b9-c78651291d48;https://www.speedtest.net/result/c/8ebe10b2-cc1c-46a9-96b9-c78651291d48;True
result;2022-08-17T23:21:35Z;0.0;CETIN a.s.;0.2;6.481;6.194;6.646;15156172;62304038;4115;13.092;6.452;30.632;1.764;3076336;12023348;3906;193.095;18.209;383.973;63.865;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;714a2a1a-feaf-487e-a2cb-45ebc6bf2425;https://www.speedtest.net/result/c/714a2a1a-feaf-487e-a2cb-45ebc6bf2425;True
result;2022-08-17T23:22:37Z;0.0;CETIN a.s.;0.255;6.226;5.734;6.665;15200878;54789768;3603;13.478;8.996;28.058;1.745;3171783;19264953;6108;54.149;6.553;169.996;5.694;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;19f81c66-c1aa-4857-a62b-419118bcbdbc;https://www.speedtest.net/result/c/19f81c66-c1aa-4857-a62b-419118bcbdbc;True
result;2022-08-17T23:23:37Z;0.0;CETIN a.s.;0.3;6.387;5.938;6.554;15198714;62391786;4109;13.475;6.637;26.779;1.571;3256182;18813351;5923;279.863;19.428;443.603;82.799;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;f690aee0-f273-452d-b9db-28b184a65401;https://www.speedtest.net/result/c/f690aee0-f273-452d-b9db-28b184a65401;True
result;2022-08-17T23:24:36Z;;CETIN a.s.;0.205;6.449;6.221;6.702;15187113;56333806;3701;13.283;6.964;23.396;1.604;3101553;12752753;4136;143.593;21.531;327.845;41.925;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;551e8b28-32e6-493c-b491-ed2e9ffd9fcb;https://www.speedtest.net/result/c/551e8b28-32e6-493c-b491-ed2e9ffd9fcb;True
result;2022-08-17T23:25:39Z;;CETIN a.s.;0.125;6.528;6.34;6.74;15168591;59500986;3914;14.537;8.671;274.219;10.39;3174766;23530186;7507;125.391;35.68;279.045;30.457;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;85c8ad35-0075-4fce-ba0d-188cfd1ca801;https://www.speedtest.net/result/c/85c8ad35-0075-4fce-ba0d-188cfd1ca801;True
result;2022-08-17T23:26:37Z;0.0;CETIN a.s.;0.303;6.588;6.195;6.702;15216947;54865484;3602;12.957;6.436;27.495;1.139;3159896;21069399;6722;45.386;18.27;161.406;4.655;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;38a5e66f-a6bd-4200-a6a5-daff277de4c5;https://www.speedtest.net/result/c/38a5e66f-a6bd-4200-a6a5-daff277de4c5;True
result;2022-08-17T23:27:42Z;0.0;CETIN a.s.;0.121;6.474;6.448;6.701;15168630;82009130;5414;13.286;6.032;23.863;1.271;3176915;28213092;9001;99.173;14.152;305.488;23.277;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;4dc94e8d-5d97-43a6-8044-08bb9c6d031d;https://www.speedtest.net/result/c/4dc94e8d-5d97-43a6-8044-08bb9c6d031d;True
result;2022-08-17T23:28:36Z;0.0;CETIN a.s.;0.149;6.402;6.243;6.508;15193600;61116302;4031;13.137;6.23;24.304;1.404;3138971;13164719;4218;201.508;12.675;435.28;64.531;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3cb35d17-0f4f-4daa-8b4b-73351295f9dc;https://www.speedtest.net/result/c/3cb35d17-0f4f-4daa-8b4b-73351295f9dc;True
result;2022-08-17T23:29:39Z;0.0;CETIN a.s.;0.149;6.442;6.21;6.529;15168163;63754586;4206;13.23;6.469;25.785;1.457;3178534;24893801;7910;86.399;30.702;243.91;15.256;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;7482f070-9afb-4eba-9bad-d80d64eb2333;https://www.speedtest.net/result/c/7482f070-9afb-4eba-9bad-d80d64eb2333;True
result;2022-08-17T23:30:35Z;;CETIN a.s.;0.202;6.721;6.561;7.042;15165872;55130185;3625;13.368;9.346;24.256;1.489;3070313;11776780;3824;201.901;21.015;425.552;66.68;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;d2b7cb4f-1231-4073-b3d5-2f0aec8696e4;https://www.speedtest.net/result/c/d2b7cb4f-1231-4073-b3d5-2f0aec8696e4;True
result;2022-08-17T23:31:36Z;0.0;CETIN a.s.;0.221;6.508;6.339;6.692;15137228;63992714;4226;12.895;6.447;23.881;1.266;3150583;14541688;4618;208.009;21.567;467.691;69.851;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;6cd0fa75-4ad4-41da-a457-ee96ffb5eaf0;https://www.speedtest.net/result/c/6cd0fa75-4ad4-41da-a457-ee96ffb5eaf0;True
result;2022-08-17T23:32:39Z;0.0;CETIN a.s.;0.322;6.458;6.199;6.632;15159184;86453702;5711;13.136;6.351;25.754;1.357;3302477;19756614;6223;262.167;10.415;470.585;79.799;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;acda0730-f55f-47bd-8c7a-18eb095bdd8d;https://www.speedtest.net/result/c/acda0730-f55f-47bd-8c7a-18eb095bdd8d;True
result;2022-08-17T23:33:37Z;0.0;CETIN a.s.;0.318;6.495;6.053;6.79;15189095;54984532;3609;13.483;7.796;28.145;1.521;3179366;20542284;6513;103.964;22.063;251.495;20.386;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;bf8510c4-b8fe-4a56-8976-8efed912f038;https://www.speedtest.net/result/c/bf8510c4-b8fe-4a56-8976-8efed912f038;True
result;2022-08-17T23:34:35Z;0.0;CETIN a.s.;0.063;6.628;6.523;6.735;15188236;54798896;3603;13.283;8.647;27.322;1.269;3110445;11304342;3626;261.113;21.304;400.308;77.965;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;4d7a2f46-4f53-4005-91ae-7ad3a59b4781;https://www.speedtest.net/result/c/4d7a2f46-4f53-4005-91ae-7ad3a59b4781;True
result;2022-08-17T23:35:41Z;0.0;CETIN a.s.;0.428;6.464;6.116;6.753;15156058;98471906;6515;12.866;6.197;25.343;1.518;3295829;20636783;6526;209.9;19.895;438.039;69.706;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;c245e0c2-ccd9-4fc3-8f44-e230ca0453ae;https://www.speedtest.net/result/c/c245e0c2-ccd9-4fc3-8f44-e230ca0453ae;True
result;2022-08-17T23:36:41Z;0.0;CETIN a.s.;0.173;6.465;6.216;6.673;15108008;62420198;4123;13.621;6.178;24.282;1.296;3176601;28270483;9029;135.69;31.473;386.986;40.096;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;b417b12e-9977-4345-93f0-d1bc74464b5b;https://www.speedtest.net/result/c/b417b12e-9977-4345-93f0-d1bc74464b5b;True
result;2022-08-17T23:37:35Z;;CETIN a.s.;0.116;6.227;6.126;6.422;15252460;55114039;3616;14.225;7.193;27.192;2.176;3138053;11664698;3711;241.152;18.024;430.248;75.744;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;cf3739a5-5dfa-4167-8814-0258fa15c165;https://www.speedtest.net/result/c/cf3739a5-5dfa-4167-8814-0258fa15c165;True
result;2022-08-17T23:38:39Z;0.0;CETIN a.s.;0.213;6.486;6.215;6.682;15133809;54807235;3621;51.638;7.655;496.393;50.234;3178593;24286845;7729;141.043;18.137;339.681;43.792;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;818d5833-65d8-4f29-80ab-5f64cc2e52f6;https://www.speedtest.net/result/c/818d5833-65d8-4f29-80ab-5f64cc2e52f6;True
result;2022-08-17T23:39:40Z;0.0;CETIN a.s.;0.088;6.207;6.178;6.458;15223418;60648800;4001;13.528;6.443;24.06;1.547;3186805;27298800;8707;111.291;18.861;292.986;27.257;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;10e8cb29-620f-4e01-bdb5-6cea78fc797c;https://www.speedtest.net/result/c/10e8cb29-620f-4e01-bdb5-6cea78fc797c;True
result;2022-08-17T23:40:35Z;;CETIN a.s.;0.242;6.242;6.177;6.651;15118963;54970378;3621;13.385;7.038;282.159;10.812;3130239;12346035;3940;231.811;18.873;424.927;73.399;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;5129488e-2687-4620-a5d7-a4f4bd1a48ec;https://www.speedtest.net/result/c/5129488e-2687-4620-a5d7-a4f4bd1a48ec;True
result;2022-08-17T23:41:38Z;0.0;CETIN a.s.;0.32;6.557;6.148;6.778;15045276;63754000;4230;13.546;6.46;266.519;8.742;3200925;19278802;6101;266.536;20.275;418.336;80.239;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;094b942b-bdfa-467c-a85e-9df168d1cdb9;https://www.speedtest.net/result/c/094b942b-bdfa-467c-a85e-9df168d1cdb9;True
result;2022-08-17T23:42:38Z;0.0;CETIN a.s.;0.282;6.432;6.124;6.689;15171627;60992058;4027;13.212;6.273;24.126;1.464;3254698;20177363;6417;223.808;17.172;470.928;72.73;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;94582f96-4514-4f63-bed3-24b6d25a804e;https://www.speedtest.net/result/c/94582f96-4514-4f63-bed3-24b6d25a804e;True
result;2022-08-17T23:43:37Z;0.0;CETIN a.s.;0.074;6.458;6.247;6.485;15183225;54826264;3605;13.137;6.582;27.55;1.648;3170454;21183877;6720;127.745;22.104;200.85;34.571;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;38c71bc4-5f70-40ec-be76-08e61d6b56ae;https://www.speedtest.net/result/c/38c71bc4-5f70-40ec-be76-08e61d6b56ae;True
result;2022-08-17T23:44:35Z;;CETIN a.s.;0.218;6.574;6.397;6.774;15147220;58192995;3831;13.082;7.351;24.585;1.486;3115420;11904198;3818;230.872;20.946;426.301;73.048;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;31e19323-531b-4d7f-86a2-92bda13e0fd5;https://www.speedtest.net/result/c/31e19323-531b-4d7f-86a2-92bda13e0fd5;True
result;2022-08-17T23:45:37Z;0.0;CETIN a.s.;0.125;6.579;6.194;6.692;15195056;62435346;4118;13.182;6.307;23.968;1.287;3171829;15929656;5024;284.482;22.098;424.033;83.455;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;5e52a77c-cdbf-42a8-9dac-d51f23aeb990;https://www.speedtest.net/result/c/5e52a77c-cdbf-42a8-9dac-d51f23aeb990;True
result;2022-08-17T23:46:37Z;0.0;CETIN a.s.;0.331;6.891;6.541;7.204;15154057;62581998;4127;13.214;6.989;23.276;1.396;3185510;15039580;4723;290.351;19.55;443.127;84.021;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;21975;ookla.nordictelecom.cz;8080;Nordic Telecom s.r.o.;Prague;Czechia;78.136.129.22;e565f4e8-04ac-4ede-b39e-2913dc834dc2;https://www.speedtest.net/result/c/e565f4e8-04ac-4ede-b39e-2913dc834dc2;True
result;2022-08-17T23:47:40Z;0.0;CETIN a.s.;0.11;6.24;6.012;6.451;15190589;92616618;6116;12.944;6.462;24.028;1.335;3172102;18255478;5812;280.134;27.901;444.836;82.012;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;38198bc5-320f-434c-b66e-b6d93a67d1f6;https://www.speedtest.net/result/c/38198bc5-320f-434c-b66e-b6d93a67d1f6;True
